id,price,moonRank,💎 score (%),storeURL,Armor,Attribute Count,Body,Ears,Eyes,Faction,Helmet,Mouth
1068,12,7997,20.51,https://solanart.io/search/?token=8S6NqcpC5qMv77ij3yrNaUFYm92jUF9oH7gqY5Aw9h39,,5,Printed,,Creepy Peepers,Barada,Aerodynamic Cap,Hungry
1083,15,3722,7.61,https://magiceden.io/item-details/GZc53M5AEQM1gbrJoJ9ZnWE4WYhQS82W1JWymhVeGwGm,Martian Tunic,7,Brick,Captive Ear,Sullen Eyes,Targari,Space Rat,Pensive
1084,19.99,4569,0,https://solanart.io/search/?token=5ecugtxF28mDG2BEPycMNGQTwWfGJH4r9A5d8mF6qUTa,,6,Printed,Prismatic Sensor,Creepy Peepers,Alura,Electric Doodads,Toothy
1089,20,4692,0,https://magiceden.io/item-details/HFSyu8fQMQ9aZzQ6afB5sFq8rKt9HqQHvLQaEYUcRj5X,Pedestrian Trappings,6,Spotted Turquoise,,Stoned Eyes,Barada,Micro Thingamajig,Fanged
1093,69,868,0,https://magiceden.io/item-details/2yLfbhoy7hK3R7KFhCsSgk2EeuKkZRUNw3MyvgvADFeY,Miniature Companions,7,Ghostly White,Cybernetic Recorders,Villainous Visor,Barada,Crystal Swag,Pensive
1096,65,362,0,https://magiceden.io/item-details/LL1ue8NMRkAVXWfcLg9LfdAsJwikPN7tkuVeJANsJ3B,Orbital Frock,7,Spectral Black,Cooling Vent,Deluxe Shutters,Barada,Princely Helm,Wise
1107,1750,90,0,https://magiceden.io/item-details/EjXmNVtQZTH5CGrPhyd6E8EGUrj2hMJ7E9UmpGUMN19f,Miniature Companions,7,Spectral Black,Ionic Flux Inhibitor,Ionic Disruptors,Barada,Viral Intruder,Excited
1109,17.5,971,0,https://magiceden.io/item-details/J23TtQFdC8rM8PhWLdZ5pbkqjiAsv4aiz3bfN2sannEa,Spikey Space Trash,7,Ghostly White,Miniature Geckos,Reptilian Gazers,Alura,Lunar Replica,Pensive
1115,15,7943,0,https://solanart.io/search/?token=A5JQJHXw1MXAt9Hni4A1V99fuNjqbVCDGqkpmEYmHTtK,,5,Light Pink,Cooling Fan,Prying Eyes,Alura,,Pensive
1138,15,1749,15.5,https://magiceden.io/item-details/84NEAgXHzD7C14m8hq5g94PHdoj6ZherKsty2vjptFf,Pedestrian Trappings,7,Orange,Cooling Vent,Galactic Inspectors,Barada,Space Rat,Wise
1142,13.99,786,29.46,https://magiceden.io/item-details/HhjbxXBFCoSQJGqY2tce8m1rbpffv9GcZsN6uds3ZryB,Terraformers Uniform,7,Spotted Kiwi,Equinox Boosters,Augmented Surveyor,Targari,Mischievous Squatter,Hungry
1157,20,9454,0,https://magiceden.io/item-details/5ngDdeMNrPPjPTcFfkgVvcfUjp9zXpPZhtybMKq3hjJj,,4,Light Pink,,Prying Eyes,Barada,,Wise
1160,53,7208,0,https://solanart.io/search/?token=4WRut5Ad6DhVws6N8cGQF1MeBx5pBmWygPfuQ2SFRNEh,,5,Spectral Black,,Reptilian Gazers,Targari,Photon Harvester,Fanged
1169,9.89,9060,37.36,https://solanart.io/search/?token=36Sp3AQDWtpkYrJnRLBBtPBVmvmhqp73J4cS4gVfD4JN,,5,Brick,,Villainous Visor,Martu,Aerodynamic Cap,Pensive
1189,12,8988,16.54,https://magiceden.io/item-details/DE8hieViQQtbThgKfb9WMWk7RRBqfhGHiZsbhaGGrUBW,,5,Lime,,Glassy Detectors,Targari,Photon Harvester,Pensive
1191,28,3156,0,https://solanart.io/search/?token=BQ7EmwXuN4qF3dudis7H9a3hGU95m6m3CpkSieC1pTf3,Magnanimous Rocketeer,6,Striped Blue,,Geckonic Sight,Martu,Useless Compass,Aggressive
1192,9,4087,66.15,https://magiceden.io/item-details/35oaCbeh6N89dHuyj4nxPuBUqa4FW2EMfuqKJ6btJnra,Galactic Scraps,6,Printed,,Wonky Headlights,Barada,Aluminum Cap,Excited
1237,44,3315,0,https://magiceden.io/item-details/931m1oABvq7XNuybzWhqcXM8Si3JBdgDQTfmpNktuDCB,Reptilian Thorns,7,Brick,Viral Implant,Expensive Scrutinizers,Alura,Crystal Swag,Pensive
1245,25,626,0,https://magiceden.io/item-details/FoWDYypTqV5gbdXJKHmfFdVrcQPQxBezxBv8zvBwtiLD,Plutonic Plating,7,Striped Blue,Cosmic Gas,Ocular Scanner,Targari,Princely Helm,Wise
1252,9.4,1612,72.05,https://solanart.io/search/?token=45VJVGgYzXRHyDHFmQgTFchTV9ktcQJga1onDbaaiEYK,Distinguished Shirting,7,Striped Blue,Planetary Muffler,Sullen Eyes,Alura,Decorative Boomshot,Wise
1253,469,5,0,https://solanart.io/search/?token=6ScTfgQGW7wnYVLerDkwaSTmFwG6BKxUuUfWLszAX8kq,Plutonic Plating,7,Neon Green,Interdimensional Transistor,Laser Sight,Barada,Solar Converter,Aggressive
1261,25,9413,0,https://magiceden.io/item-details/GniKeK9BkMSkyPNLgGX98LEaokB84RhQTwUft8RnX1e4,,4,Striped Blue,,Sullen Eyes,Martu,,Wise
1270,44,2035,0,https://solanart.io/search/?token=VGRX1GpT2PQaBJKUpcSRg8PAi5u2bpLnS5WLNGzY3bz,Magnanimous Rocketeer,7,Spotted Kiwi,Gravity Dongal,Nebular Optics,Targari,Useless Compass,Pleased
1280,15,7255,0,https://solanart.io/search/?token=G3yVEkNeJ932aoxFvq2pYNVZe1zanuLwVC3nSsGoKa4e,,5,Striped Blue,,Deluxe Shutters,Targari,Viral Intruder,Aggressive
1284,8,8670,57.82,https://magiceden.io/item-details/CrJXZVm4hMCGPPWZ3KersF7FU3yAcCMdwTCJ5WvxcJPi,,5,Lime,,Sullen Eyes,Martu,Princely Helm,Pensive
1289,11.5,4195,40.72,https://magiceden.io/item-details/84JQ6QtCKB7x8tt7ZHKP4Ju8Jqa6rBgaMPVr2EENkPfh,,6,Orange,Galactic Tuner,Engaging Pupils,Alura,Reliable Antennae,Excited
1290,15,3662,7.85,https://magiceden.io/item-details/FSgSsqzb3t8Quf6Xi2nwn3ZYBhhwVCWX66tvJc4Js29Z,Frivolous Costume,7,Light Pink,Captive Ear,Spectral Auditors,Alura,Budding Coral,Pensive
1300,9.99,9263,35.54,https://magiceden.io/item-details/GBWKTUejxxLURymYePzYyzcGNSWGDsJVDZsC3JT9xje9,,5,Printed,,Deluxe Shutters,Martu,Grabber,Pensive
1303,2500,9146,0,https://magiceden.io/item-details/EyH9kR13kt8eFfvzbhwKwHnhvwuoX7qgW4WeSJHWwbA9,,4,Spectral Black,,Laser Sight,Targari,,Pleased
1320,17,5390,0,https://solanart.io/search/?token=7oiP7P9LTh53CnAae5JqBwGtYDt2j2NvMq3HcGs2rnHJ,Nebular Wormhole,6,Light Pink,Gravity Dongal,Mixed Reality Grid,Targari,,Pleased
1335,200,1529,0,https://solanart.io/search/?token=GAXUbu676mRX1vrAGqnp8geE55our2BL44Mug3Y5LPZi,Martian Tunic,7,Printed,Cooling Fan,Deluxe Shutters,Barada,Solar Converter,Wise
1342,40,9603,0,https://magiceden.io/item-details/AG6SSfakzshpn3G8b1HZsqGximwoPwfEg9omwxXBjCAV,,4,Spotted Kiwi,,Engaging Pupils,Barada,,Pensive
1343,10,6042,48.33,https://magiceden.io/item-details/6KcLQTxiKjJGAMXri73ER2XzdpUWQx3AxAV8y7J3LR2V,Planetary Kirtle,6,Orange,,Augmented Surveyor,Martu,Galvanic Helm,Pensive
1352,15,7054,0,https://solanart.io/search/?token=A3yEDs5auvUeSvPkxpG63DNrxQo4kdJbjVePQiwBjiBM,,5,Spotted Kiwi,,Prying Eyes,Barada,Grabber,Excited
1355,54,541,0,https://magiceden.io/item-details/7nCPDfdT4PnrRqhdwmf5VR3kHg6nhXYb4RyDCXpfrv4U,Technical Swag,7,Ghostly White,Sublimatic Surveyor,Mixed Reality Grid,Martu,Viral Intruder,Pensive
1384,9,7602,52.09,https://solanart.io/search/?token=FMoKZMQdf9rEnJ16p77YLc6UanNu3RN9FzHG1bV6mrTV,,5,Spotted Kiwi,,Optical Enhancements,Martu,Grabber,Hungry
1409,8.5,2333,78.17,https://solanart.io/search/?token=28hB1X6AWNaKEYMKtoc2TQ5VEaB3RvbZRgquQdJQsihs,Technical Swag,7,Light Pink,Splendid Recorders,Glossy Zoomers,Barada,Decorative Boomshot,Pensive
1411,29.69,8588,0,https://magiceden.io/item-details/4mqk6sjq9mUkqLYZqprE8SoJ8wnH42NFR4JXDuQPo6zS,,5,Printed,,Expensive Scrutinizers,Alura,Princely Helm,Pleased
1415,55,4553,0,https://solanart.io/search/?token=3SwYw4nEKyhJiYTG3pFbj9KrmyYFDHjMdnQ57i42Y1q2,Frivolous Costume,6,Neon Green,,Spectral Auditors,Alura,External Hard Drive,Pleased
1416,33,9050,0,https://solanart.io/search/?token=3XSmAKwoUYXPDJA91RN2V976hhnQo6U3tfd3FFYjphi2,,4,Ghostly White,,Astral Projectors,Martu,,Pensive
1438,300,122,0,https://magiceden.io/item-details/8NDfxe5EKkkbqu9xMxiNYM5R2hJSYBf2kGGEato3ctQU,Plutonic Plating,7,Spotted Kiwi,Ionic Flux Inhibitor,Scoundrel Winkers,Barada,Identified Flying Object,Excited
1440,42,1073,0,https://solanart.io/search/?token=HjkTELXM4nopqmXqCA375KRH8maxaRJTEM36TU3cgW2y,Mini Cruiser,7,Striped Blue,Captive Ear,Creepy Peepers,Alura,Space Roach,Hungry
1445,20,5096,0,https://magiceden.io/item-details/27jbkih6e1P1oqr79BkgGicozFF2QAtzaE8ZvMGCjpXh,Pointy Statement,6,Brick,,Astral Projectors,Barada,External Hard Drive,Wise
1483,22.69,5976,0,https://magiceden.io/item-details/Bm7Z6c5pWYgR7w7WFD3BSw9i3pTmqATExjkENRgJqC1m,Terraformers Uniform,6,Light Pink,,Sun Beams,Barada,Plasma Beam,Pleased
1497,129,161,0,https://solanart.io/search/?token=3DbezskfUzBFbP3CFkTVpJ6doxT7vjZnNet43QfbnGvY,Spikey Space Trash,7,Neon Green,Intergalactic Fins,Wonky Headlights,Barada,Identified Flying Object,Fanged
1499,12,3621,38.01,https://magiceden.io/item-details/GFqiK46LEKTkeGTvF76kc7mEKN7x3LJXB9VSHrVbTCJU,Martian Tunic,7,Printed,Ionic Flux Inhibitor,Haunting Slits,Martu,Kingly Rings,Pleased
1502,20.5,7142,0,https://solanart.io/search/?token=3rTYVvSGsx5sjHEuQbw7P71viuFyQAxGRduFtTqFoX5Z,Terraformers Uniform,5,Brick,,Orbital Retinas,Martu,,Fanged
1518,75,3150,0,https://solanart.io/search/?token=nWzmmt1DWtecqpn2hLQRrMUNK4qNC3YPF2G7PmdjA9n,Colonels Finery,7,Light Pink,Escape Rockets,Galactic Inspectors,Barada,Galvanic Helm,Pleased
1527,10,4198,55.71,https://magiceden.io/item-details/6ibYRpnaPTRg6nppxR7aKxhu7haLW2nwCBCgXYUUF8Bh,Sentient Virus,6,Spotted Kiwi,Cybernetic Recorders,Groovy Perceptors,Targari,,Pleased
1532,69,9453,0,https://magiceden.io/item-details/44tHbLXMnDe2zqZgBCEyafybr4ncVTdQTuQtmvTeSYLx,,4,Light Pink,,Glassy Detectors,Targari,,Wise
1553,20,7041,0,https://solanart.io/search/?token=2vJhGh3rjef8sPd52CZRTnBNuWVpPpGBtNA12skf2Z5V,,5,Spectral Black,Galactic Tuner,Reptilian Gazers,Alura,,Pleased
1570,65,3369,0,https://solanart.io/search/?token=4DHMSctnbTdmHeJVzZxhNw7mvVSyhJ87jEkZY3bKJndf,Technical Swag,6,Printed,Splendid Recorders,Galactic Inspectors,Alura,,Toothy
1575,20,9381,0,https://magiceden.io/item-details/BgknTV2UfEKTjCWGpQ9Bkr9RyVuyCDuHx4HGHE9X2Yvj,,4,Orange,,Stoned Eyes,Barada,,Hungry
1587,46,8768,0,https://solanart.io/search/?token=jeg3yWSF4Dix6EdoU9vQ7aFSngduQ9sXiWEudoq6Pgm,,4,Spotted Turquoise,,Glossy Zoomers,Alura,,Toothy
1596,50,9505,0,https://solanart.io/search/?token=2bVa9AzkeoapLSXtqZgK7Tdc8RJsCGGj37Jqk2je3tuT,,4,Spotted Turquoise,,Gilded Lenses,Targari,,Pleased
1600,20,9938,0,https://magiceden.io/item-details/3ZW1CkbffzK8j4yA7LbS4RNi1ZYd8i2AWytCFVn3wCL2,,4,Brick,,Wonky Headlights,Alura,,Pensive
1620,23.75,7309,0,https://solanart.io/search/?token=5TonF31U1th4QPiSwvcizNBdEphxVxwSoveVnJ6oPu8K,,5,Light Pink,,Glassy Detectors,Alura,Decorative Boomshot,Aggressive
1634,42,1107,0,https://solanart.io/search/?token=2tr6epdPrjgs6ap65v1ZgvXWkWiGm2tq385HiL6xEAMX,Spectral Cheesecloth,7,Lime,Lunar Squid,Sullen Eyes,Martu,Solar Converter,Toothy
1641,49,251,0,https://solanart.io/search/?token=2uf9kqD24X5LnyfoaRcdjX3WH16Mzpnne2zkPyvgaQGC,Heroic Foil,7,Brick,Miniature Geckos,Spectral Auditors,Alura,Gibbous Blaster,Augmented
1651,9.8,6385,48.96,https://magiceden.io/item-details/8XQWuSPGE5QE4omDd2AET6PF8c4cLsxg9MUrRnZriJZt,Terraformers Uniform,6,Light Pink,,Sun Beams,Targari,Aluminum Cap,Pensive
1653,29.3,595,0,https://magiceden.io/item-details/GJT1A5rtn2U8mb9wtHeVeobEiGG5i5ip11P3cgAJBGDg,Orbital Frock,7,Printed,Intergalactic Fins,Wonky Headlights,Targari,Lunar Replica,Aggressive
1662,100,1186,0,https://solanart.io/search/?token=BYLKZNK82ykLm1mPMHM4i3cXFiFq6jb3pjDrZT76g8DZ,Nebular Wormhole,7,Light Pink,Nebular Amplifier,Extendable Examiners,Alura,Clever Coathanger,Hungry
1663,469,4109,0,https://solanart.io/search/?token=fdHXvmKXRHgSKeTWtHDh3uQ7KE6Smfuwz9AGs1SYnHo,Electromagnetic Ring,6,Neon Green,,Reptilian Gazers,Martu,Ionic Fizzler,Hungry
1680,19,2149,0,https://solanart.io/search/?token=J4nnB7D49YUcVYaHjVVMo9xoBScaHgXkmEd3sY3qS671,Martian Tunic,7,Brick,Satellite Dish,Paranoid Eyes,Martu,Budding Coral,Pleased
1688,36,7359,0,https://solanart.io/search/?token=BoFa9D72iTqwbPsbtKZnvnPeoave262fek6H8Caw8dDe,,5,Orange,,Vulgar Eyes,Targari,Ionic Fizzler,Augmented
1689,32,3839,0,https://magiceden.io/item-details/DHF1scM47miP7h7EqwG4TGhRSg1NcGeFvfanwAiWNeJi,Augmented Exoskeleton,7,Lime,Martian Speakers,Geckonic Sight,Martu,Defensive Cannon,Pensive
1694,9.5,8844,42.12,https://magiceden.io/item-details/6wW5UHhE75RXinwwiRBxfiArxKp2WPJmiyTyM5W8XiLK,,5,Lime,,Optical Enhancements,Targari,Aerodynamic Cap,Pleased
1700,46,2662,0,https://solanart.io/search/?token=EAtQ5KhuFmhqJU3XJZbLvB34bnNysJXA7jFA1gDCpYuk,Reptilian Thorns,7,Light Pink,Viral Implant,Engaging Pupils,Martu,Aerodynamic Cap,Wise
1707,15,606,20.08,https://magiceden.io/item-details/A7k7vekNPfvHodcy6XZCJE6FtcEt9YYtDeTEwyhauhNh,Autonomous Carapace,7,Striped Blue,Splendid Recorders,Orbital Retinas,Martu,Clever Coathanger,Fanged
1709,80,3405,0,https://solanart.io/search/?token=Wb1b5UmiG6en81QuPLtRAF4yEDASfuFTZM5ScKwvG17,Nebular Wormhole,7,Lime,Interdimensional Transistor,Galactic Sequencer,Martu,Ionic Fizzler,Pensive
1711,14,3245,19.52,https://solanart.io/search/?token=3FVXPokVNvN8K2b13M6TQy5NLGhegzXE5vDg7z62htXU,Distinguished Shirting,7,Printed,Cosmic Gas,Ionic Disruptors,Martu,Plasmatic Guzzler,Pleased
1718,100,8615,0,https://solanart.io/search/?token=7uNMfb2iVGg2ECpXdkLc1qFNgcBjUyaC41vyNvEV8DsM,,4,Spotted Turquoise,,Gilded Lenses,Barada,,Toothy
1724,12,9389,14.94,https://solanart.io/search/?token=HzeHrFrnab1N2DNA5fQNe5VkPkx2Ga86JBdGXUV8qegk,,4,Orange,,Scoundrel Winkers,Alura,,Toothy
1727,19.99,7162,0,https://magiceden.io/item-details/5Pp89kZkV6iNEB5ZZ6ZZNmizHXkMqPJokkwwxfwHXZqE,,5,Spectral Black,Galactic Tuner,Stoned Eyes,Martu,,Pleased
1742,9.4,6932,50.77,https://magiceden.io/item-details/F3vLC5do7UHKmzScf4ZwHiuPdGbDWTTA5G7DuagEWp2B,Electromagnetic Ring,6,Light Pink,,Paranoid Eyes,Targari,Grabber,Pensive
1745,24.88,8755,0,https://magiceden.io/item-details/33D6xmXFrGfPdvEZX4PiTs6gtUubX6WU8MRKxHhhPTN8,,5,Lime,,Incisive Oglers,Barada,Space Rat,Pensive
1755,9,5671,59.81,https://magiceden.io/item-details/5bs98hAwi3xiGEyTNFeceeRzMe4Kgs8U6HmWDjGDMToy,Galactic Scraps,6,Printed,,Laser Sight,Alura,Plasmatic Guzzler,Wise
1756,15,9586,0,https://solanart.io/search/?token=A3rTKAHQMxjUUQqYSvQzSLjjNdoHiDh5YXTtomWdNC5b,,4,Spotted Turquoise,,Deluxe Shutters,Targari,,Pleased
1774,1000,9244,0,https://solanart.io/search/?token=DZSHbPzbPXffNbWghhQSbFQbFTg5FKF6hxKB3pbUu29Y,,5,Orange,,Sun Beams,Alura,Space Rat,Pleased
1780,27,2000,0,https://solanart.io/search/?token=7V5sgHJAiYNnA6RhhvFW4YkeQHNKT4gTm9VjzCcZxEYx,Planetary Kirtle,7,Lime,Prismatic Capacitors,Laser Sight,Targari,Gibbous Blaster,Wise
1784,1111,214,0,https://solanart.io/search/?token=43PtFRPHzSHpYL1reR56WsiCeo4Yz6NLGXovN2ieBA4n,Electromagnetic Ring,7,Spotted Kiwi,Ionic Flux Inhibitor,Cybernetic Beamers,Alura,External Hard Drive,Aggressive
1794,23.9,5742,0,https://magiceden.io/item-details/6Q56KSVnE1BBVs8NoVLA5PNbkS3ZmWszqT6FXywzfVf,Technical Swag,6,Orange,,Sullen Eyes,Martu,Signal Deflector,Pleased
1800,49,2101,0,https://solanart.io/search/?token=FoP4hq4KMAXqBKzSuGSEpSzEuYALTPhHkaUg1mDXMSPA,Colonels Finery,7,Orange,Martian Speakers,Vulgar Eyes,Martu,Reliable Antennae,Fanged
1801,35,1572,0,https://magiceden.io/item-details/8J3aZDwfRQWvzRfcUny7h9iXws8K55pNKADp8EsGkJmF,Racers Regalia,7,Light Pink,Cybernetic Recorders,Funky Shades,Targari,Lunar Replica,Fanged
1827,220,7319,0,https://solanart.io/search/?token=EvHsU5YjCSsYzr5fuYj8k69Jo4Fb4gx7KaHAiKjHLr2p,,5,Brick,,Galactic Inspectors,Barada,Viral Intruder,Aggressive
1832,25,1765,0,https://solanart.io/search/?token=8ZVk7pTPWwAL3A5JRJZ9gzvW48Qh2r9gq754A2SnDHha,Lunar Robes,7,Spotted Turquoise,Metallic Mesh,Astral Projectors,Barada,Mechanical Hound,Pensive
1846,22,4128,0,https://solanart.io/search/?token=BZQQ2Xd2511Ef5RyN56TfTrq2BG6KApXExg5qfAUrA5C,,6,Brick,Prismatic Sensor,Galactic Sequencer,Barada,Slab,Augmented
1889,100,3151,0,https://solanart.io/search/?token=Fx7fmrg62o6cLkxhWCE9CGsaxqhMQNep1e53ZNkQoNz6,Pointy Statement,7,Printed,Stellar Shifter,Prying Eyes,Targari,Gibbous Blaster,Pleased
1893,8.99,3810,67.36,https://magiceden.io/item-details/AkxzoC2h8WX7gUJLDpnufQV8YSGYRM3rvapd6u3735Cx,Distinguished Shirting,6,Spotted Kiwi,,Stoned Eyes,Alura,Solar Converter,Aggressive
1911,54,468,0,https://magiceden.io/item-details/FQ4DiB2dhxcx1iXTECA99UuusnQa8kTjZ3UcnWK6qhXK,Distinguished Shirting,7,Printed,Equinox Boosters,Geckonic Sight,Targari,Kingly Rings,Excited
1913,10,1404,66.88,https://magiceden.io/item-details/Aeo3h4ZeafrfTNtLMuqMVszVHGn7DrLYF1o1hvb5nDDo,Miniature Companions,7,Striped Blue,Escape Rockets,Plasmatic Array,Targari,Signal Deflector,Fanged
1916,15,9910,0,https://magiceden.io/item-details/4VVEmthkpDAMhs46dC13FoKhuZF96euHaDPTuehk4bRN,,4,Light Pink,,Wonky Headlights,Martu,,Pensive
1918,25,5329,0,https://magiceden.io/item-details/5RuN8J2hhEkLCXL7MdLYqbSjQ7AZ6qrGuDFfCqWKitAU,,6,Spotted Kiwi,Cosmic Gas,Stoned Eyes,Targari,Micro Thingamajig,Wise
1919,12.6,9293,9.32,https://magiceden.io/item-details/8cKDkg5ztrtMwppgZffaM8xMfEFCr9RsAbb9gFDDwqky,,4,Light Pink,,Reptilian Gazers,Martu,,Hungry
1929,22,7594,0,https://solanart.io/search/?token=2FtFqBBUWBr2bEScgDQbnvykcz62oGHHwG8YFETPHFcP,,5,Brick,,Glossy Zoomers,Barada,External Hard Drive,Hungry
1942,50,9804,0,https://solanart.io/search/?token=hua1QTTUcU8TMmKnh33JcPXVXnUt3v4Yw5BNd6iJWKX,,4,Brick,,Cybernetic Beamers,Martu,,Pleased
1954,42,7288,0,https://solanart.io/search/?token=6t9FzpcgRV8Pijoh8UunJdG9PD64QxT59AdqgNnbXj5E,,5,Ghostly White,,Paranoid Eyes,Barada,Clever Coathanger,Wise
1973,19.99,9529,0,https://solanart.io/search/?token=G82gu683Z8mGYtxMXSYJhs42YxayU1KTY8puioXCK2ce,,4,Spotted Turquoise,,Glassy Detectors,Barada,,Pensive
2004,8,9242,55.53,https://magiceden.io/item-details/4dumV2mQ1Nb3rgTk4M8mEA12njwSFEmzrFoTBLdXeEK4,,5,Light Pink,,Haunting Slits,Targari,Gibbous Blaster,Pleased
2014,120,5498,0,https://solanart.io/search/?token=U8rJ41RR2gkRHXhmNimSs9McHSjYn3gV4yrB1THV9ET,Cybernetic Wiring,6,Printed,,Geckonic Sight,Barada,Princely Helm,Pleased
2016,8.88,9290,46.54,https://magiceden.io/item-details/JA7Hhmuooc7HW2boSyjNkUV8wfLWT5rKMd1LzxW6LPKL,,4,Lime,,Villainous Visor,Alura,,Toothy
2020,15,170,21.82,https://magiceden.io/item-details/8jnnGdZrugSmqJhQhkFYNgwKLvwx8ec2yiDw8FmB6Fj5,Resplendent Deflector,7,Lime,Metallic Mesh,Engaging Pupils,Barada,Gibbous Blaster,Excited
2038,15,3990,6.54,https://solanart.io/search/?token=2YhvdDw7afMAXZ7KVNsmTCSW62vc4fudV4yKcCPstzw2,Nebular Wormhole,7,Light Pink,Cooling Vent,Vulgar Eyes,Alura,Viral Intruder,Pleased
2042,10000,4183,0,https://solanart.io/search/?token=BUGMuQWqxhz1KJUPiVSsJ3mxRbTJi3fdoPwGReBfB2cz,,6,Ghostly White,Cybernetic Recorders,Glassy Detectors,Targari,Space Scraps,Wise
2046,9.99,4831,53.27,https://solanart.io/search/?token=Egt1DxMakMQUbTBViYsifzVMB2Q3TcJa2SwGRY33VC1f,,6,Striped Blue,Captive Ear,Orbital Retinas,Alura,Mechanical Hound,Fanged
2062,9.37,7136,50.25,https://magiceden.io/item-details/3Gf5zCagF4JVBFjgs4ULyBxidu938WsaQBKgjwJpr1LL,Miniature Companions,6,Light Pink,,Wonky Headlights,Alura,Fried Lenses,Pensive
2077,12,3524,38.4,https://magiceden.io/item-details/67fdsNc9Ldt89vkbXy8w2aMsSwrpYoKvhZ9A64ecwBnJ,Planetary Kirtle,7,Lime,Martian Speakers,Galactic Inspectors,Martu,Defensive Cannon,Pleased
2083,12,9352,15.09,https://magiceden.io/item-details/Bpn5EjsURBL5iddZCCVid8CEmURcQvTqp3AnieARHUfr,,4,Printed,,Creepy Peepers,Alura,,Toothy
2112,34,206,0,https://solanart.io/search/?token=5LGnrLzAZicYXeNRmETQMBEC7abntaRs7w55z7LCSwZs,Augmented Exoskeleton,7,Lime,Stellar Shifter,Spectral Auditors,Martu,Decorative Boomshot,Augmented
2120,50,8101,0,https://solanart.io/search/?token=2Pv4nEN6uJBcbDf9kfoSpipqknd4fDG3ddqVBekiiKBe,,5,Striped Blue,,Paranoid Eyes,Targari,Decorative Boomshot,Wise
2126,8.5,3681,72.77,https://solanart.io/search/?token=2Bog8p7YP3MtH5j2NRXwH4jMyrdNbmxZTJtaxQReF1Eb,Mini Cruiser,7,Orange,Ionic Flux Inhibitor,Haunting Slits,Martu,Glorious Trespasser,Pleased
2128,25,8625,0,https://solanart.io/search/?token=E29TcU2GBR6pGHHgkjvJVQhiZ8FVMRA1xxudn1mhN5LK,,5,Brick,,Paranoid Eyes,Barada,Galvanic Helm,Pensive
2135,500,1484,0,https://solanart.io/search/?token=Ds7V9pHBLz6Ro1w7gVU5toPHUX1YCUmCxkNgsT3yBY3b,Mini Cruiser,7,Brick,Cosmic Gas,Expensive Scrutinizers,Martu,Viral Intruder,Fanged
2149,30,3453,0,https://solanart.io/search/?token=FGVkWGrvs4zfXSV2PLy4gjVf6mfghfpBhPe7EPXnuooM,Electromagnetic Ring,7,Striped Blue,Viral Implant,Ionic Disruptors,Martu,Fried Lenses,Pensive
2151,19.99,7706,0,https://solanart.io/search/?token=7RPnoACWdNntD9eowfmuK3u1TaE38XZb96SFQnBmSU7C,,5,Spectral Black,,Creepy Peepers,Martu,Clever Coathanger,Pleased
2168,22,8479,0,https://solanart.io/search/?token=BntBNHACjGCqXVE8zXAprmjHMEBJGqMjdGcByvfQL2YL,,5,Light Pink,,Groovy Perceptors,Alura,Viral Intruder,Wise
2169,16,3873,0,https://magiceden.io/item-details/HDNsXJamM8UecV2a1v4aC6vsMDPytQ2cLMmrxfTvuVCM,Spectral Companion,7,Brick,Ionic Flux Inhibitor,Scoundrel Winkers,Barada,Automatic Rocket,Pleased
2177,25,3492,0,https://solanart.io/search/?token=5DkhhLWaJ1hKJscsZ8U7AV1w8rWfW1VMktgTde8Ej9RE,Frivolous Costume,7,Spotted Turquoise,Escape Rockets,Incisive Oglers,Barada,Plasmatic Guzzler,Pleased
2190,150,5557,0,https://magiceden.io/item-details/MRGVmGLs5ULzb3R7txEbNqpTxUbcvF77Sbkk4i6GeEk,,5,Spectral Black,,Plasmatic Array,Alura,Decorative Boomshot,Augmented
2195,125,6279,0,https://solanart.io/search/?token=BTWYKSSH2DUTj3AJjRwmiPDkuMmMap9ZZcdmkPttCaDA,Pilot Garb,6,Orange,,Wonky Headlights,Barada,Clever Coathanger,Pleased
2196,45,2349,0,https://magiceden.io/item-details/BssuCC5oLwjWdgAbjoA6DiYxUN8gGjTNDQSGYcrTHwot,Pointy Statement,7,Brick,Sublimatic Surveyor,Ocular Scanner,Alura,Plasmatic Guzzler,Wise
2197,21.5,5393,0,https://magiceden.io/item-details/Hwt28HAV5Zo4q2D4ih9qZXzH6JJEBtHViaVaWpQjAFiU,,6,Ghostly White,Ionic Flux Inhibitor,Deluxe Shutters,Barada,Ionic Fizzler,Pleased
2202,10,6373,47.01,https://solanart.io/search/?token=5KXy2ThwhrejfkbWSqnwMmf5EFmpLNdSJw7v8BQPdTWV,,6,Spotted Kiwi,Cooling Vent,Sullen Eyes,Alura,Lunar Replica,Pleased
2225,25,6988,0,https://magiceden.io/item-details/H8Q8DB6N3bVH3Ap75RiXDf1Ld42aMYABWM71z3kJWxCo,,5,Lime,,Expensive Scrutinizers,Targari,Glorious Trespasser,Aggressive
2228,290,370,0,https://magiceden.io/item-details/AkikuvDaX68U1zUnqLEEeMZh4n5sUVD3LZw1QRUMy4km,Technical Swag,7,Striped Blue,Splendid Recorders,Galactic Inspectors,Martu,Space Rat,Fanged
